PRC_BU,PO_HEADER_ID,PRC_BU_ID,REQ_BU,REQ_BU_ID,SOLDTO_LE,PO_LINE_ID,SOLDTO_LE_ID,BILLTO_BU,BILLTO_BU_ID,SEGMENT1,DOCUMENT_STATUS,BUYER,CREATION_DATE,AGENT_ID,TYPE_LOOKUP_CODE,LAST_UPDATED_BY,SHIP_TO_LOCATION_ID,BILL_TO_LOCATION_ID,CURRENCY_CODE,REVISION_NUM,REVISED_DATE,APPROVED_FLAG,APPROVED_DATE,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,VENDOR_CONTACT_ID,SUPPLIER_NOTIF_METHOD,EMAIL_ADDRESS,SUPP_NAME,VENDOR_SITE,PAYMENT_TERM,LINE_TYPE_ID,LINE_STATUS,LINE_NUM,CATEGORY_NM,ITEM_ID,ITEM_DESCRIPTION,UOM_CODE,QUANTITY,UNIT_PRICE,VENDOR_ID,VENDOR_SITE_ID,REQUISITION_HEADER_ID,REQUISITION_LINE_ID,ATTRIBUTE_CATEGORY_L,ATTRIBUTE1_L,ATTRIBUTE2_L,ATTRIBUTE3_L,TAX_CODE,TAX_AMOUNT,ACC_SEGMENT1,ACC_SEGMENT2,ACC_SEGMENT3,ACC_SEGMENT4,ACC_SEGMENT5,ACC_SEGMENT6,COUNT_AP_INVOICE,PO_HEADER_ID,PO_LINE_ID,DESTINATION_TYPE,DELIVER_TO_LOC,PRODUCT_TYPE,ASSESSABLE_VALUE,DELIVER_TO_LOC_LINFOX
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910124,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910125,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000123,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055725",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3082,7168,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910124,300000001910125,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910346,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910348,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000153,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055741",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3100,7204,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910346,300000001910348,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906531,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906534,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000099,INCOMPLETE,FUSION_APPS_PRC_SOA_APPID,"20171202 105402",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001907058,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,3600,200,300000000943255,300000001045007,3033,7068,,,,,,0,11,00000,117101,000000,00,0000,0,300000001906531,300000001906534,INVENTORY,LFX-AMB,GOODS,720000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906658,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906662,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000109,INCOMPLETE,FUSION_APPS_PRC_SOA_APPID,"20171202 105816",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001907030,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001622008,"PEPSI PET 550ML",PCS,200,150,300000000943255,300000001045007,5023,6052,,,,,,0,11,00000,117101,000000,00,0000,0,300000001906658,300000001906662,INVENTORY,LFX-CHL,GOODS,30000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910128,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910133,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000127,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055725",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3079,7162,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910128,300000001910133,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910130,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910143,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000128,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055725",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3095,7194,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910130,300000001910143,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910188,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910196,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000140,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055726",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3096,7196,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910188,300000001910196,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910192,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910197,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000138,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055726",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001907058,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3087,7178,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910192,300000001910197,INVENTORY,LFX-AMB,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910327,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910330,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000149,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055741",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3112,7228,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910327,300000001910330,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910328,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910333,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000150,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055741",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3108,7220,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910328,300000001910333,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906426,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906429,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000091,INCOMPLETE,FUSION_APPS_PRC_SOA_APPID,"20171202 104815",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001907058,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001622008,"PEPSI PET 550ML",PCS,30,150,300000000943255,300000001045007,3017,7030,,,,,,0,11,00000,117101,000000,00,0000,0,300000001906426,300000001906429,INVENTORY,LFX-AMB,GOODS,4500,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906527,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906528,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000098,INCOMPLETE,FUSION_APPS_PRC_SOA_APPID,"20171202 105402",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001907058,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,96,200,300000000943255,300000001045007,3037,7078,,,,,,0,11,00000,117101,000000,00,0000,0,300000001906527,300000001906528,INVENTORY,LFX-AMB,GOODS,19200,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906692,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906694,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000117,INCOMPLETE,FUSION_APPS_PRC_SOA_APPID,"20171202 105817",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001622008,"PEPSI PET 550ML",PCS,300,150,300000000943255,300000001045007,5017,6040,,,,,,0,11,00000,117101,000000,00,0000,0,300000001906692,300000001906694,INVENTORY,LFX-FZN,GOODS,45000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906692,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001906699,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000117,INCOMPLETE,FUSION_APPS_PRC_SOA_APPID,"20171202 105817",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,2,RM,300000001630252,"BROWN BUN",PCS,300,200,300000000943255,300000001045007,5017,6039,,,,,,0,11,00000,117101,000000,00,0000,0,300000001906692,300000001906699,INVENTORY,LFX-FZN,GOODS,60000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910193,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910198,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000139,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055726",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3078,7160,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910193,300000001910198,INVENTORY,LFX-FZN,GOODS,2000,66003
"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910298,300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000001910300,300000000943141,"RESTAURANTS DEVELOPMENT COMPANY LIMITED",300000000944230,317000144,"PENDING APPROVAL",FUSION_APPS_PRC_SOA_APPID,"20171203 055740",300000001043097,STANDARD,FUSION_APPS_PRC_SOA_APPID,300000001870760,300000000949617,THB,,,,,,,,,,,300000001045059,EMAIL,wwp@iceconsulting.co.th,"ICE Consulting",ABC,"30 Days",1,,1,RM,300000001630252,"BROWN BUN",PCS,10,200,300000000943255,300000001045007,3106,7216,,,,,,0,11,00000,117101,000000,00,0000,0,300000001910298,300000001910300,INVENTORY,LFX-FZN,GOODS,2000,66003
