46800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 46800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
46900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 46900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47000,Vision Operations,External,AP_Demo_Std_POForex_10I 47000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 47100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47200,Vision Operations,External,AP_Demo_CM_Reject_10I 47200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47300,Vision Operations,External,AP_Demo_Std_Reject_10I 47300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 47400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47500,Vision Operations,External,AP_Demo_Std_Forex1_10I 47500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47600,Vision Operations,External,AP_Demo_Std_Forex2_10I 47600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47700,Vision Operations,External,AP_Demo_CM_Forex_10I 47700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 47800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
47900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 47900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48000,Vision Operations,External,AP_Demo_Std_POForex_10I 48000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 48100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48200,Vision Operations,External,AP_Demo_CM_Reject_10I 48200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48300,Vision Operations,External,AP_Demo_Std_Reject_10I 48300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 48400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48500,Vision Operations,External,AP_Demo_Std_Forex1_10I 48500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48600,Vision Operations,External,AP_Demo_Std_Forex2_10I 48600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48700,Vision Operations,External,AP_Demo_CM_Forex_10I 48700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 48800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
48900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 48900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49000,Vision Operations,External,AP_Demo_Std_POForex_10I 49000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 49100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49200,Vision Operations,External,AP_Demo_CM_Reject_10I 49200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49300,Vision Operations,External,AP_Demo_Std_Reject_10I 49300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 49400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49500,Vision Operations,External,AP_Demo_Std_Forex1_10I 49500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49600,Vision Operations,External,AP_Demo_Std_Forex2_10I 49600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49700,Vision Operations,External,AP_Demo_CM_Forex_10I 49700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 49800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
49900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 49900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50000,Vision Operations,External,AP_Demo_Std_POForex_10I 50000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 50100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50200,Vision Operations,External,AP_Demo_CM_Reject_10I 50200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50300,Vision Operations,External,AP_Demo_Std_Reject_10I 50300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 50400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50500,Vision Operations,External,AP_Demo_Std_Forex1_10I 50500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50600,Vision Operations,External,AP_Demo_Std_Forex2_10I 50600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50700,Vision Operations,External,AP_Demo_CM_Forex_10I 50700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 50800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
50900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 50900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51000,Vision Operations,External,AP_Demo_Std_POForex_10I 51000,90415.97,2012/02/12,Advanced Network Devices,1013,FRESNO,GBP,GBP,Standard forex Invoice with matched and unmatched lines,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,User,2012/02/12,1.75,01-000-2210-0000-000,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51100,Vision Operations,External,AP_Demo_Std_Bad_Data_10I 51100,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Invoice with bad data in Invoice Date - Incorrect date format,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51200,Vision Operations,External,AP_Demo_CM_Reject_10I 51200,-13064.56,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Credit memo with Header Rejection - Invalid Invoice Type Lookup,AP_Cloud_Demo,CREDIT,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51300,Vision Operations,External,AP_Demo_Std_Reject_10I 51300,37948.55,2012/02/12,Advantage Corp,,FLORHAM PARK,EUR,EUR,Standard Invoice with Header Rejection - Invalid Supplier,AP_Cloud_Demo,STANDARD,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51400,Vision Operations,External,AP_Demo_Std_UnMatched_10I 51400,14403.90,2012/02/12,Advanced Network Devices,1013,FRESNO,USD,USD,Standard unmatched Invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51500,Vision Operations,External,AP_Demo_Std_Forex1_10I 51500,17833.66,2012/02/12,Advantage Corp,1010,FLORHAM PARK,EUR,EUR,Standard unmatched forex invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/02/12,,,2012/02/12,CHECK,Standard,,,,,,,,User,2012/02/12,1.54,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51600,Vision Operations,External,AP_Demo_Std_Forex2_10I 51600,10426.00,2012/02/12,Advanced Network Devices,1013,FRESNO,JPY,JPY,Standard Forex Invoice in JPY,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51700,Vision Operations,External,AP_Demo_CM_Forex_10I 51700,-6591.51,2012/04/01,Advantage Corp,1010,SEATTLE_HQ,CAD,CAD,Standard unmatched Forex Credit memo,AP_Cloud_Demo,CREDIT,,,,,,2/10 NET 30,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,Corporate,2012/02/12,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51800,Vision Operations,External,AP_Demo_Std_PoMatched_10I 51800,33226.75,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard PO matched invoice,AP_Cloud_Demo,STANDARD,,,,,,Immediate,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
51900,Vision Operations,External,AP_Demo_Std_RctMatched_10I 51900,15300.00,2012/04/01,Advanced Network Devices,1013,FRESNO,USD,USD,Standard Receipt matched invoice with Charge lines allocated,AP_Cloud_Demo,STANDARD,,,,,,2/10 Net 45,2012/04/01,,,2012/04/01,CHECK,Standard,,,,,,,,,,,01-000-2210-0000-000,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,END
